frame,t_raw_s,utc,therm_mean,therm_max,roi_mean
6794,619824.526622,2026-09-06T22:02:43.502175+00:00,32168.60,60000.00,32889.05
6795,619824.566758,2026-09-06T22:02:43.542560+00:00,32166.80,60000.00,32887.33
6796,619824.606729,2026-09-06T22:02:43.582489+00:00,32165.01,60000.00,32885.63
6797,619824.646710,2026-09-06T22:02:43.622526+00:00,32164.18,60000.00,32884.88
6798,619824.686635,2026-09-06T22:02:43.662192+00:00,32163.59,60000.00,32884.29
6799,619824.726654,2026-09-06T22:02:43.702224+00:00,32163.09,60000.00,32883.80
6800,619824.766722,2026-09-06T22:02:43.742490+00:00,32162.62,60000.00,32883.38
6801,619824.806731,2026-09-06T22:02:43.782554+00:00,32162.82,60000.00,32883.57
6802,619824.846690,2026-09-06T22:02:43.822452+00:00,32163.87,60000.00,32884.61
6803,619824.886636,2026-09-06T22:02:43.862250+00:00,32164.48,60000.00,32885.11
6804,619824.926627,2026-09-06T22:02:43.902172+00:00,32165.24,60000.00,32885.84
6805,619824.966742,2026-09-06T22:02:43.942540+00:00,32166.02,60000.00,32886.52
6806,619825.006699,2026-09-06T22:02:43.982467+00:00,32166.57,60000.00,32887.06
6807,619825.046716,2026-09-06T22:02:44.022534+00:00,32166.96,60000.00,32887.53
6808,619825.086635,2026-09-06T22:02:44.062183+00:00,32167.42,60000.00,32887.99
6809,619825.126631,2026-09-06T22:02:44.102225+00:00,32167.65,60000.00,32888.37
6810,619825.166672,2026-09-06T22:02:44.142443+00:00,32167.97,60000.00,32888.67
6811,619825.206735,2026-09-06T22:02:44.182526+00:00,32168.04,60000.00,32888.69
6812,619825.246697,2026-09-06T22:02:44.222465+00:00,32167.69,60000.00,32888.45
6813,619825.286635,2026-09-06T22:02:44.262204+00:00,32167.04,60000.00,32887.74
6814,619825.326666,2026-09-06T22:02:44.302223+00:00,32166.68,60000.00,32887.44
6815,619825.366717,2026-09-06T22:02:44.342507+00:00,32166.70,60000.00,32887.50
6816,619825.406729,2026-09-06T22:02:44.382487+00:00,32166.31,60000.00,32887.18
6817,619825.446782,2026-09-06T22:02:44.422575+00:00,32165.75,60000.00,32886.69
6818,619825.486630,2026-09-06T22:02:44.462178+00:00,32165.69,60000.00,32886.58
6819,619825.526626,2026-09-06T22:02:44.502196+00:00,32165.97,60000.00,32886.91
6820,619825.566681,2026-09-06T22:02:44.542230+00:00,32165.01,60000.00,32885.98
6821,619825.606660,2026-09-06T22:02:44.582267+00:00,32164.05,60000.00,32885.05
6822,619825.646631,2026-09-06T22:02:44.622183+00:00,32164.05,60000.00,32885.05
6823,619825.686736,2026-09-06T22:02:44.662565+00:00,32163.51,60000.00,32884.35
6824,619825.726711,2026-09-06T22:02:44.702467+00:00,32163.29,60000.00,32884.16
6825,619825.766757,2026-09-06T22:02:44.742593+00:00,32163.70,60000.00,32884.62
6826,619825.806672,2026-09-06T22:02:44.782220+00:00,32163.40,60000.00,32884.28
6827,619825.846719,2026-09-06T22:02:44.822286+00:00,32163.45,60000.00,32884.33
6828,619825.886727,2026-09-06T22:02:44.862479+00:00,32163.64,60000.00,32884.53
6829,619825.926769,2026-09-06T22:02:44.902605+00:00,32163.44,60000.00,32884.31
6830,619825.966818,2026-09-06T22:02:44.942580+00:00,32162.58,60000.00,32883.54
6831,619826.006674,2026-09-06T22:02:44.982247+00:00,32162.30,60000.00,32883.16
6832,619826.046660,2026-09-06T22:02:45.022210+00:00,32162.70,60000.00,32883.46
6833,619826.086637,2026-09-06T22:02:45.062225+00:00,32163.61,60000.00,32884.37
6834,619826.126649,2026-09-06T22:02:45.102192+00:00,32164.40,60000.00,32885.12
6835,619826.166670,2026-09-06T22:02:45.142241+00:00,32164.61,60000.00,32885.40
6836,619826.206733,2026-09-06T22:02:45.182488+00:00,32164.82,60000.00,32885.51
6837,619826.246728,2026-09-06T22:02:45.222542+00:00,32165.12,60000.00,32885.79
6838,619826.286764,2026-09-06T22:02:45.262528+00:00,32164.70,60000.00,32885.43
6839,619826.326661,2026-09-06T22:02:45.302230+00:00,32164.76,60000.00,32885.64
6840,619826.366638,2026-09-06T22:02:45.342182+00:00,32165.12,60000.00,32885.96
6841,619826.406733,2026-09-06T22:02:45.382548+00:00,32165.72,60000.00,32886.52
6842,619826.446713,2026-09-06T22:02:45.422462+00:00,32165.90,60000.00,32886.76
6843,619826.486759,2026-09-06T22:02:45.462587+00:00,32165.99,60000.00,32886.86
6844,619826.526663,2026-09-06T22:02:45.502197+00:00,32166.18,60000.00,32887.00
6845,619826.566664,2026-09-06T22:02:45.542281+00:00,32166.68,60000.00,32887.42
6846,619826.606654,2026-09-06T22:02:45.582192+00:00,32167.00,60000.00,32887.58
6847,619826.646661,2026-09-06T22:02:45.622231+00:00,32166.99,60000.00,32887.68
6848,619826.686708,2026-09-06T22:02:45.662243+00:00,32167.74,60000.00,32888.41
6849,619826.726672,2026-09-06T22:02:45.702234+00:00,32168.45,60000.00,32889.16
6850,619826.766676,2026-09-06T22:02:45.742214+00:00,32169.79,60000.00,32890.51
6851,619826.806653,2026-09-06T22:02:45.782220+00:00,32170.89,60000.00,32891.46
6852,619826.846657,2026-09-06T22:02:45.822190+00:00,32171.24,60000.00,32891.95
6853,619826.886672,2026-09-06T22:02:45.862277+00:00,32171.42,60000.00,32892.14
6854,619826.926765,2026-09-06T22:02:45.902522+00:00,32171.48,60000.00,32892.17
6855,619826.966836,2026-09-06T22:02:45.942638+00:00,32171.72,60000.00,32892.42
6856,619827.006739,2026-09-06T22:02:45.982474+00:00,32171.35,60000.00,32892.06
6857,619827.046672,2026-09-06T22:02:46.022217+00:00,32170.96,60000.00,32891.67
6858,619827.086657,2026-09-06T22:02:46.062179+00:00,32170.26,60000.00,32891.01
6859,619827.126731,2026-09-06T22:02:46.102480+00:00,32169.90,60000.00,32890.71
6860,619827.166728,2026-09-06T22:02:46.142459+00:00,32170.02,60000.00,32890.83
6861,619827.206766,2026-09-06T22:02:46.182555+00:00,32170.02,60000.00,32890.85
6862,619827.246684,2026-09-06T22:02:46.222211+00:00,32169.79,60000.00,32890.63
6863,619827.286672,2026-09-06T22:02:46.262211+00:00,32169.92,60000.00,32890.80
6864,619827.326684,2026-09-06T22:02:46.302201+00:00,32169.85,60000.00,32890.59
6865,619827.366663,2026-09-06T22:02:46.342234+00:00,32169.86,60000.00,32890.61
6866,619827.406677,2026-09-06T22:02:46.382208+00:00,32170.28,60000.00,32890.99
6867,619827.446757,2026-09-06T22:02:46.422497+00:00,32170.99,60000.00,32891.53
6868,619827.486710,2026-09-06T22:02:46.462441+00:00,32170.93,60000.00,32891.56
6869,619827.526757,2026-09-06T22:02:46.502544+00:00,32171.40,60000.00,32892.03
6870,619827.566676,2026-09-06T22:02:46.542255+00:00,32171.77,60000.00,32892.48
6871,619827.606664,2026-09-06T22:02:46.582246+00:00,32171.92,60000.00,32892.50
6872,619827.646716,2026-09-06T22:02:46.622440+00:00,32172.15,60000.00,32892.66
6873,619827.686762,2026-09-06T22:02:46.662544+00:00,32173.10,60000.00,32893.72
6874,619827.726754,2026-09-06T22:02:46.702474+00:00,32174.07,60000.00,32894.78
6875,619827.766690,2026-09-06T22:02:46.742264+00:00,32173.99,60000.00,32894.81
6876,619827.806683,2026-09-06T22:02:46.782206+00:00,32174.12,60000.00,32894.94
6877,619827.846660,2026-09-06T22:02:46.822235+00:00,32173.87,60000.00,32894.68
6878,619827.886665,2026-09-06T22:02:46.862179+00:00,32173.26,60000.00,32894.01
6879,619827.926666,2026-09-06T22:02:46.902198+00:00,32173.18,60000.00,32893.91
6880,619827.966797,2026-09-06T22:02:46.942522+00:00,32172.97,60000.00,32893.76
6881,619828.006745,2026-09-06T22:02:46.982521+00:00,32172.89,60000.00,32893.68
6882,619828.046727,2026-09-06T22:02:47.022456+00:00,32172.81,60000.00,32893.71
6883,619828.086669,2026-09-06T22:02:47.062240+00:00,32172.39,60000.00,32893.26
6884,619828.126662,2026-09-06T22:02:47.102183+00:00,32171.92,60000.00,32892.86
6885,619828.166766,2026-09-06T22:02:47.142510+00:00,32172.19,60000.00,32892.93
6886,619828.206739,2026-09-06T22:02:47.182467+00:00,32172.64,60000.00,32893.43
6887,619828.246786,2026-09-06T22:02:47.222535+00:00,32173.45,60000.00,32894.28
6888,619828.286696,2026-09-06T22:02:47.262206+00:00,32173.87,60000.00,32894.64
6889,619828.326664,2026-09-06T22:02:47.302231+00:00,32173.85,60000.00,32894.65
6890,619828.366719,2026-09-06T22:02:47.342447+00:00,32173.12,60000.00,32893.90
6891,619828.406756,2026-09-06T22:02:47.382532+00:00,32172.53,60000.00,32893.48
6892,619828.446778,2026-09-06T22:02:47.422510+00:00,32172.45,60000.00,32893.42
6893,619828.486662,2026-09-06T22:02:47.462236+00:00,32172.18,60000.00,32893.27
6894,619828.526672,2026-09-06T22:02:47.502189+00:00,32172.09,60000.00,32893.05
6895,619828.566750,2026-09-06T22:02:47.542521+00:00,32172.67,60000.00,32893.53
6896,619828.606735,2026-09-06T22:02:47.582456+00:00,32173.26,60000.00,32894.12
6897,619828.646727,2026-09-06T22:02:47.622515+00:00,32173.46,60000.00,32894.40
6898,619828.686660,2026-09-06T22:02:47.662172+00:00,32173.87,60000.00,32894.81
6899,619828.726655,2026-09-06T22:02:47.702231+00:00,32174.00,60000.00,32894.97
6900,619828.766739,2026-09-06T22:02:47.742458+00:00,32173.77,60000.00,32894.79
6901,619828.806737,2026-09-06T22:02:47.782476+00:00,32173.27,60000.00,32894.39
6902,619828.846726,2026-09-06T22:02:47.822451+00:00,32172.50,60000.00,32893.63
6903,619828.886671,2026-09-06T22:02:47.862244+00:00,32171.69,60000.00,32892.76
6904,619828.926666,2026-09-06T22:02:47.902184+00:00,32171.85,60000.00,32892.94
6905,619828.966689,2026-09-06T22:02:47.942223+00:00,32173.23,60000.00,32894.18
6906,619829.006666,2026-09-06T22:02:47.982179+00:00,32174.15,60000.00,32894.87
6907,619829.046661,2026-09-06T22:02:48.022197+00:00,32174.55,60000.00,32895.22
6908,619829.086774,2026-09-06T22:02:48.062502+00:00,32174.11,60000.00,32894.51
6909,619829.126728,2026-09-06T22:02:48.102467+00:00,32174.49,60000.00,32894.91
6910,619829.166808,2026-09-06T22:02:48.142529+00:00,32174.34,60000.00,32894.79
6911,619829.206673,2026-09-06T22:02:48.182199+00:00,32173.91,60000.00,32894.47
6912,619829.246675,2026-09-06T22:02:48.222186+00:00,32172.34,60000.00,32892.95
6913,619829.286731,2026-09-06T22:02:48.262502+00:00,32170.83,60000.00,32891.51
6914,619829.326749,2026-09-06T22:02:48.302470+00:00,32168.98,60000.00,32889.83
6915,619829.366785,2026-09-06T22:02:48.342569+00:00,32168.09,60000.00,32889.10
6916,619829.406686,2026-09-06T22:02:48.382201+00:00,32168.00,60000.00,32888.81
6917,619829.446719,2026-09-06T22:02:48.422307+00:00,32168.36,60000.00,32889.05
6918,619829.486690,2026-09-06T22:02:48.462211+00:00,32169.25,60000.00,32889.81
6919,619829.526709,2026-09-06T22:02:48.502294+00:00,32169.97,60000.00,32890.48
6920,619829.566736,2026-09-06T22:02:48.542288+00:00,32170.33,60000.00,32890.80
6921,619829.606809,2026-09-06T22:02:48.582609+00:00,32170.63,60000.00,32891.07
6922,619829.646779,2026-09-06T22:02:48.622522+00:00,32170.34,60000.00,32890.71
6923,619829.686759,2026-09-06T22:02:48.662576+00:00,32170.11,60000.00,32890.51
6924,619829.726690,2026-09-06T22:02:48.702214+00:00,32169.45,60000.00,32889.83
6925,619829.766718,2026-09-06T22:02:48.742295+00:00,32168.85,60000.00,32889.25
6926,619829.806777,2026-09-06T22:02:48.782522+00:00,32168.29,60000.00,32888.76
6927,619829.846785,2026-09-06T22:02:48.822583+00:00,32168.38,60000.00,32888.84
6928,619829.886724,2026-09-06T22:02:48.862462+00:00,32168.78,60000.00,32889.29
6929,619829.926693,2026-09-06T22:02:48.902245+00:00,32168.84,60000.00,32889.38
6930,619829.966736,2026-09-06T22:02:48.942274+00:00,32168.49,60000.00,32888.95
6931,619830.006683,2026-09-06T22:02:48.982241+00:00,32168.24,60000.00,32888.70
6932,619830.046692,2026-09-06T22:02:49.022213+00:00,32168.29,60000.00,32888.79
6933,619830.086708,2026-09-06T22:02:49.062260+00:00,32168.65,60000.00,32889.14
6934,619830.126760,2026-09-06T22:02:49.102514+00:00,32169.28,60000.00,32889.71
6935,619830.166756,2026-09-06T22:02:49.142559+00:00,32170.04,60000.00,32890.40
6936,619830.206761,2026-09-06T22:02:49.182504+00:00,32170.04,60000.00,32890.40
6937,619830.246685,2026-09-06T22:02:49.222235+00:00,32170.20,60000.00,32890.62
6938,619830.286676,2026-09-06T22:02:49.262208+00:00,32170.02,60000.00,32890.45
6939,619830.326788,2026-09-06T22:02:49.302597+00:00,32169.80,60000.00,32890.37
6940,619830.366751,2026-09-06T22:02:49.342495+00:00,32169.88,60000.00,32890.49
6941,619830.406777,2026-09-06T22:02:49.382574+00:00,32170.57,60000.00,32891.12
6942,619830.446673,2026-09-06T22:02:49.422197+00:00,32171.19,60000.00,32891.68
6943,619830.486689,2026-09-06T22:02:49.462265+00:00,32171.84,60000.00,32892.38
6944,619830.526715,2026-09-06T22:02:49.502227+00:00,32172.68,60000.00,32893.20
6945,619830.566718,2026-09-06T22:02:49.542248+00:00,32172.88,60000.00,32893.40
6946,619830.606705,2026-09-06T22:02:49.582206+00:00,32173.39,60000.00,32893.89
6947,619830.646802,2026-09-06T22:02:49.622571+00:00,32174.12,60000.00,32894.60
6948,619830.686760,2026-09-06T22:02:49.662468+00:00,32174.73,60000.00,32895.15
6949,619830.726761,2026-09-06T22:02:49.702522+00:00,32174.64,60000.00,32895.15
6950,619830.766741,2026-09-06T22:02:49.742243+00:00,32174.79,60000.00,32895.15
6951,619830.806674,2026-09-06T22:02:49.782229+00:00,32174.99,60000.00,32895.17
6952,619830.846775,2026-09-06T22:02:49.822494+00:00,32175.35,60000.00,32895.49
6953,619830.886791,2026-09-06T22:02:49.862524+00:00,32174.97,60000.00,32895.04
6954,619830.926783,2026-09-06T22:02:49.902498+00:00,32174.60,60000.00,32894.76
6955,619830.966748,2026-09-06T22:02:49.942307+00:00,32174.55,60000.00,32894.71
6956,619831.006706,2026-09-06T22:02:49.982207+00:00,32174.78,60000.00,32894.97
6957,619831.046748,2026-09-06T22:02:50.022264+00:00,32174.60,60000.00,32894.71
6958,619831.086684,2026-09-06T22:02:50.062191+00:00,32174.04,60000.00,32894.16
6959,619831.126708,2026-09-06T22:02:50.102226+00:00,32173.38,60000.00,32893.53
6960,619831.166724,2026-09-06T22:02:50.142225+00:00,32172.68,60000.00,32892.82
6961,619831.206712,2026-09-06T22:02:50.182230+00:00,32171.75,60000.00,32892.04
6962,619831.246708,2026-09-06T22:02:50.222209+00:00,32170.25,60000.00,32890.73
6963,619831.286761,2026-09-06T22:02:50.262282+00:00,32168.69,60000.00,32889.34
6964,619831.326709,2026-09-06T22:02:50.302212+00:00,32167.55,60000.00,32888.31
6965,619831.366784,2026-09-06T22:02:50.342504+00:00,32167.00,60000.00,32887.81
6966,619831.406819,2026-09-06T22:02:50.382531+00:00,32167.31,60000.00,32888.08
6967,619831.446761,2026-09-06T22:02:50.422490+00:00,32167.61,60000.00,32888.23
6968,619831.486684,2026-09-06T22:02:50.462185+00:00,32167.65,60000.00,32888.16
6969,619831.526704,2026-09-06T22:02:50.502222+00:00,32167.79,60000.00,32888.29
6970,619831.566728,2026-09-06T22:02:50.542231+00:00,32167.35,60000.00,32887.95
6971,619831.606712,2026-09-06T22:02:50.582271+00:00,32166.14,60000.00,32886.75
6972,619831.646696,2026-09-06T22:02:50.622193+00:00,32165.12,60000.00,32885.86
6973,619831.686708,2026-09-06T22:02:50.662270+00:00,32164.38,60000.00,32885.16
6974,619831.726693,2026-09-06T22:02:50.702190+00:00,32163.90,60000.00,32884.64
6975,619831.766777,2026-09-06T22:02:50.742501+00:00,32162.83,60000.00,32883.74
6976,619831.806757,2026-09-06T22:02:50.782467+00:00,32162.20,60000.00,32883.16
6977,619831.846775,2026-09-06T22:02:50.822541+00:00,32162.25,60000.00,32882.95
6978,619831.886699,2026-09-06T22:02:50.862204+00:00,32161.79,60000.00,32882.38
6979,619831.926706,2026-09-06T22:02:50.902252+00:00,32162.02,60000.00,32882.59
6980,619831.966812,2026-09-06T22:02:50.942313+00:00,32162.52,60000.00,32883.18
6981,619832.006699,2026-09-06T22:02:50.982262+00:00,32162.59,60000.00,32883.30
6982,619832.046686,2026-09-06T22:02:51.022186+00:00,32162.93,60000.00,32883.61
6983,619832.086799,2026-09-06T22:02:51.062576+00:00,32163.58,60000.00,32884.18
6984,619832.126777,2026-09-06T22:02:51.102478+00:00,32164.62,60000.00,32885.32
6985,619832.166801,2026-09-06T22:02:51.142568+00:00,32165.67,60000.00,32886.29
6986,619832.206699,2026-09-06T22:02:51.182204+00:00,32165.69,60000.00,32886.37
6987,619832.246709,2026-09-06T22:02:51.222224+00:00,32165.21,60000.00,32885.89
6988,619832.286778,2026-09-06T22:02:51.262480+00:00,32164.84,60000.00,32885.47
6989,619832.326821,2026-09-06T22:02:51.302581+00:00,32164.98,60000.00,32885.52
6990,619832.366772,2026-09-06T22:02:51.342475+00:00,32165.41,60000.00,32886.04
6991,619832.406715,2026-09-06T22:02:51.382267+00:00,32165.45,60000.00,32886.10
6992,619832.446687,2026-09-06T22:02:51.422182+00:00,32165.19,60000.00,32885.83
6993,619832.486785,2026-09-06T22:02:51.462537+00:00,32164.84,60000.00,32885.45
6994,619832.526774,2026-09-06T22:02:51.502486+00:00,32163.77,60000.00,32884.49
6995,619832.566858,2026-09-06T22:02:51.542638+00:00,32162.48,60000.00,32883.24
6996,619832.606721,2026-09-06T22:02:51.582224+00:00,32161.81,60000.00,32882.49
6997,619832.646723,2026-09-06T22:02:51.622271+00:00,32161.39,60000.00,32882.00
6998,619832.686713,2026-09-06T22:02:51.662201+00:00,32160.52,60000.00,32881.24
6999,619832.726696,2026-09-06T22:02:51.702246+00:00,32160.43,60000.00,32881.39
7000,619832.766714,2026-09-06T22:02:51.742198+00:00,32160.31,60000.00,32881.12
7001,619832.806836,2026-09-06T22:02:51.782559+00:00,32160.24,60000.00,32881.18
7002,619832.846773,2026-09-06T22:02:51.822476+00:00,32160.37,60000.00,32881.22
7003,619832.886857,2026-09-06T22:02:51.862631+00:00,32160.74,60000.00,32881.61
7004,619832.926703,2026-09-06T22:02:51.902193+00:00,32160.89,60000.00,32881.74
7005,619832.966729,2026-09-06T22:02:51.942281+00:00,32160.88,60000.00,32881.73
7006,619833.006719,2026-09-06T22:02:51.982202+00:00,32162.19,60000.00,32882.99
7007,619833.046779,2026-09-06T22:02:52.022319+00:00,32163.36,60000.00,32884.22
7008,619833.086714,2026-09-06T22:02:52.062208+00:00,32163.99,60000.00,32884.75
7009,619833.126736,2026-09-06T22:02:52.102254+00:00,32164.18,60000.00,32884.98
7010,619833.166707,2026-09-06T22:02:52.142197+00:00,32164.52,60000.00,32885.26
7011,619833.206788,2026-09-06T22:02:52.182554+00:00,32164.80,60000.00,32885.53
7012,619833.246856,2026-09-06T22:02:52.222559+00:00,32164.86,60000.00,32885.61
7013,619833.286794,2026-09-06T22:02:52.262581+00:00,32164.61,60000.00,32885.35
7014,619833.326724,2026-09-06T22:02:52.302228+00:00,32164.50,60000.00,32885.36
7015,619833.366717,2026-09-06T22:02:52.342282+00:00,32164.45,60000.00,32885.34
7016,619833.406756,2026-09-06T22:02:52.382261+00:00,32164.68,60000.00,32885.60
7017,619833.446731,2026-09-06T22:02:52.422304+00:00,32165.37,60000.00,32886.19
7018,619833.486709,2026-09-06T22:02:52.462212+00:00,32166.25,60000.00,32887.02
7019,619833.526847,2026-09-06T22:02:52.502583+00:00,32167.18,60000.00,32887.91
7020,619833.566897,2026-09-06T22:02:52.542606+00:00,32168.10,60000.00,32888.68
7021,619833.606806,2026-09-06T22:02:52.582597+00:00,32168.45,60000.00,32889.02
7022,619833.646705,2026-09-06T22:02:52.622209+00:00,32168.77,60000.00,32889.40
7023,619833.686707,2026-09-06T22:02:52.662286+00:00,32169.18,60000.00,32889.77
7024,619833.726767,2026-09-06T22:02:52.702485+00:00,32169.39,60000.00,32889.94
7025,619833.766859,2026-09-06T22:02:52.742630+00:00,32169.84,60000.00,32890.45
7026,619833.806809,2026-09-06T22:02:52.782535+00:00,32170.46,60000.00,32890.97
7027,619833.846696,2026-09-06T22:02:52.822226+00:00,32170.50,60000.00,32890.99
7028,619833.886711,2026-09-06T22:02:52.862208+00:00,32170.80,60000.00,32891.37
7029,619833.926772,2026-09-06T22:02:52.902522+00:00,32170.80,60000.00,32891.30
7030,619833.966890,2026-09-06T22:02:52.942616+00:00,32170.64,60000.00,32891.30
7031,619834.006788,2026-09-06T22:02:52.982582+00:00,32170.20,60000.00,32890.84
7032,619834.046733,2026-09-06T22:02:53.022240+00:00,32169.54,60000.00,32890.11
7033,619834.086699,2026-09-06T22:02:53.062254+00:00,32169.52,60000.00,32889.98
7034,619834.126755,2026-09-06T22:02:53.102471+00:00,32169.45,60000.00,32889.90
7035,619834.166799,2026-09-06T22:02:53.142590+00:00,32169.75,60000.00,32890.15
7036,619834.206778,2026-09-06T22:02:53.182495+00:00,32169.91,60000.00,32890.32
7037,619834.246744,2026-09-06T22:02:53.222315+00:00,32170.54,60000.00,32891.08
7038,619834.286733,2026-09-06T22:02:53.262237+00:00,32171.16,60000.00,32891.64
7039,619834.326734,2026-09-06T22:02:53.302299+00:00,32171.69,60000.00,32892.16
7040,619834.366741,2026-09-06T22:02:53.342243+00:00,32172.35,60000.00,32892.83
7041,619834.406755,2026-09-06T22:02:53.382286+00:00,32173.18,60000.00,32893.62
7042,619834.446794,2026-09-06T22:02:53.422512+00:00,32172.79,60000.00,32893.40
7043,619834.486841,2026-09-06T22:02:53.462578+00:00,32172.08,60000.00,32892.86
7044,619834.526794,2026-09-06T22:02:53.502514+00:00,32171.09,60000.00,32891.94
7045,619834.566804,2026-09-06T22:02:53.542375+00:00,32170.23,60000.00,32891.04
7046,619834.606774,2026-09-06T22:02:53.582281+00:00,32169.29,60000.00,32890.00
7047,619834.646910,2026-09-06T22:02:53.622653+00:00,32168.74,60000.00,32889.48
7048,619834.686810,2026-09-06T22:02:53.662522+00:00,32168.17,60000.00,32888.84
7049,619834.726870,2026-09-06T22:02:53.702659+00:00,32167.86,60000.00,32888.46
7050,619834.766750,2026-09-06T22:02:53.742245+00:00,32167.86,60000.00,32888.46
7051,619834.806734,2026-09-06T22:02:53.782265+00:00,32168.28,60000.00,32888.86
7052,619834.846729,2026-09-06T22:02:53.822224+00:00,32169.76,60000.00,32890.22
7053,619834.886715,2026-09-06T22:02:53.862241+00:00,32171.69,60000.00,32892.17
7054,619834.926726,2026-09-06T22:02:53.902224+00:00,32173.44,60000.00,32893.89
7055,619834.966862,2026-09-06T22:02:53.942641+00:00,32174.84,60000.00,32895.03
7056,619835.006801,2026-09-06T22:02:53.982513+00:00,32175.24,60000.00,32895.21
7057,619835.046776,2026-09-06T22:02:54.022563+00:00,32174.52,60000.00,32894.62
7058,619835.086767,2026-09-06T22:02:54.062250+00:00,32173.76,60000.00,32893.98
7059,619835.126738,2026-09-06T22:02:54.102284+00:00,32173.41,60000.00,32894.14
7060,619835.166800,2026-09-06T22:02:54.142488+00:00,32173.13,60000.00,32893.93
7061,619835.206789,2026-09-06T22:02:54.182500+00:00,32173.72,60000.00,32894.40
7062,619835.246775,2026-09-06T22:02:54.222460+00:00,32174.42,60000.00,32895.16
7063,619835.286751,2026-09-06T22:02:54.262291+00:00,32173.90,60000.00,32894.45
7064,619835.326724,2026-09-06T22:02:54.302196+00:00,32173.54,60000.00,32893.49
7065,619835.366796,2026-09-06T22:02:54.342501+00:00,32173.62,60000.00,32893.53
7066,619835.406817,2026-09-06T22:02:54.382508+00:00,32174.52,60000.00,32894.55
7067,619835.446790,2026-09-06T22:02:54.422494+00:00,32175.48,60000.00,32895.42
7068,619835.486731,2026-09-06T22:02:54.462210+00:00,32175.13,60000.00,32895.11
7069,619835.526722,2026-09-06T22:02:54.502248+00:00,32174.58,60000.00,32894.67
7070,619835.566769,2026-09-06T22:02:54.542254+00:00,32173.85,60000.00,32894.56
7071,619835.606733,2026-09-06T22:02:54.582274+00:00,32173.18,60000.00,32894.00
7072,619835.646727,2026-09-06T22:02:54.622199+00:00,32172.89,60000.00,32893.54
7073,619835.686807,2026-09-06T22:02:54.662516+00:00,32172.09,60000.00,32892.85
7074,619835.726800,2026-09-06T22:02:54.702491+00:00,32171.38,60000.00,32892.26
7075,619835.766877,2026-09-06T22:02:54.742578+00:00,32170.52,60000.00,32891.44
7076,619835.806740,2026-09-06T22:02:54.782205+00:00,32169.44,60000.00,32890.33
7077,619835.846729,2026-09-06T22:02:54.822264+00:00,32168.87,60000.00,32889.80
7078,619835.886836,2026-09-06T22:02:54.862521+00:00,32168.72,60000.00,32889.64
7079,619835.926782,2026-09-06T22:02:54.902522+00:00,32168.14,60000.00,32889.10
7080,619835.966883,2026-09-06T22:02:54.942574+00:00,32167.63,60000.00,32888.54
7081,619836.006774,2026-09-06T22:02:54.982273+00:00,32166.65,60000.00,32887.59
7082,619836.046753,2026-09-06T22:02:55.022228+00:00,32165.82,60000.00,32886.87
7083,619836.086752,2026-09-06T22:02:55.062246+00:00,32165.45,60000.00,32886.47
7084,619836.126744,2026-09-06T22:02:55.102216+00:00,32165.17,60000.00,32886.35
7085,619836.166810,2026-09-06T22:02:55.142307+00:00,32165.03,60000.00,32886.21
7086,619836.206836,2026-09-06T22:02:55.182520+00:00,32164.72,60000.00,32885.89
7087,619836.246815,2026-09-06T22:02:55.222559+00:00,32164.92,60000.00,32886.02
7088,619836.286883,2026-09-06T22:02:55.262570+00:00,32165.79,60000.00,32886.83
7089,619836.326780,2026-09-06T22:02:55.302368+00:00,32166.54,60000.00,32887.76
7090,619836.366744,2026-09-06T22:02:55.342221+00:00,32167.36,60000.00,32888.67
7091,619836.406845,2026-09-06T22:02:55.382547+00:00,32167.34,60000.00,32888.65
7092,619836.446927,2026-09-06T22:02:55.422610+00:00,32167.46,60000.00,32888.75
7093,619836.486866,2026-09-06T22:02:55.462565+00:00,32167.08,60000.00,32888.30
7094,619836.526754,2026-09-06T22:02:55.502234+00:00,32166.61,60000.00,32887.87
7095,619836.566788,2026-09-06T22:02:55.542281+00:00,32166.44,60000.00,32887.72
7096,619836.606810,2026-09-06T22:02:55.582494+00:00,32166.04,60000.00,32887.35
7097,619836.646851,2026-09-06T22:02:55.622582+00:00,32165.55,60000.00,32886.81
7098,619836.686840,2026-09-06T22:02:55.662529+00:00,32165.32,60000.00,32886.64
7099,619836.726752,2026-09-06T22:02:55.702278+00:00,32165.44,60000.00,32886.77
7100,619836.766768,2026-09-06T22:02:55.742223+00:00,32165.52,60000.00,32886.87
7101,619836.806757,2026-09-06T22:02:55.782244+00:00,32165.36,60000.00,32886.67
7102,619836.846753,2026-09-06T22:02:55.822223+00:00,32165.43,60000.00,32886.78
7103,619836.886766,2026-09-06T22:02:55.862253+00:00,32165.03,60000.00,32886.53
7104,619836.926854,2026-09-06T22:02:55.902535+00:00,32164.21,60000.00,32885.52
7105,619836.966872,2026-09-06T22:02:55.942620+00:00,32163.48,60000.00,32884.75
7106,619837.006837,2026-09-06T22:02:55.982516+00:00,32162.96,60000.00,32884.29
7107,619837.046733,2026-09-06T22:02:56.022265+00:00,32162.38,60000.00,32883.70
7108,619837.086745,2026-09-06T22:02:56.062216+00:00,32162.24,60000.00,32883.66
7109,619837.126790,2026-09-06T22:02:56.102539+00:00,32162.81,60000.00,32884.11
7110,619837.166827,2026-09-06T22:02:56.142517+00:00,32163.50,60000.00,32884.69
