Kernel Name,index,total_fma_ops,float_flops,half_flops,double_flops,tensor_flops,total_flops,total_flops_with_tensor,shared_ops,external_memory_ops,shared_ratio,global_op_ld_lookup_miss_bytes,global_op_st_lookup_miss_bytes,kernel_duration,accumulated_time,smsp__sass_thread_inst_executed_op_fadd_pred_on.sum,smsp__sass_thread_inst_executed_op_fmul_pred_on.sum,smsp__sass_thread_inst_executed_op_ffma_pred_on.sum,smsp__sass_thread_inst_executed_op_hfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dmul_pred_on.sum,smsp__sass_thread_inst_executed_op_dadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__ops_path_tensor_src_fp16_dst_fp16.sum,sm__ops_path_tensor_src_fp16_dst_fp32.sum,sm__ops_path_tensor_src_bf16_dst_fp32.sum,sm__ops_path_tensor_src_fp8.sum,sm__ops_path_tensor_src_tf32_dst_fp32.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_miss.sum,flops_log,flops_threshold,is_matmul_candidate,is_attention_candidate,elementwise_add_fma_ops,role
"void native::vectorized_elementwise_kernel<4, void native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 2)], std::array<char *, 2>>(int, T2, T3)",279,0.0,12288.0,0.0,0.0,0.0,12288.0,12288.0,0.0,96.0,0.0,24576.0,24576.0,2.588,2627.8999999999987,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,9.416459832284596,12.34582952029818,False,False,0,other
"void native::vectorized_elementwise_kernel<4, native::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)",280,0.0,6144.0,0.0,0.0,0.0,6144.0,6144.0,0.0,96.0,0.0,24576.0,24576.0,2.624,2630.523999999999,0.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,8.723394022000136,12.34582952029818,False,False,0,other
"void native::vectorized_elementwise_kernel<4, native::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",281,6144.0,12288.0,0.0,0.0,0.0,12288.0,12288.0,0.0,144.0,0.0,49152.0,24576.0,2.716,2633.239999999999,0.0,0.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,768.0,9.416459832284596,12.34582952029818,False,False,0,other
"void native::vectorized_elementwise_kernel<4, native::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)",282,0.0,6144.0,0.0,0.0,0.0,6144.0,6144.0,0.0,96.0,0.0,24576.0,24576.0,2.62,2635.8599999999988,0.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,8.723394022000136,12.34582952029818,False,False,0,other
"void native::vectorized_elementwise_kernel<4, native::tanh_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)",283,35711.125,89854.25,0.0,0.0,0.0,89854.25,89854.25,0.0,96.0,0.0,24576.0,24576.0,2.816,2638.6759999999986,6144.0,12288.0,35711.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,11.40595532122256,12.34582952029818,False,False,0,other
"void native::vectorized_elementwise_kernel<4, native::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(int, T2, T3)",284,6144.0,12288.0,0.0,0.0,0.0,12288.0,12288.0,0.0,96.0,0.0,24576.0,24576.0,2.616,2641.2919999999986,0.0,0.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,9.416459832284596,12.34582952029818,False,False,0,other
"void native::vectorized_elementwise_kernel<4, native::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, std::array<char *, 3>>(int, T2, T3)",285,0.0,6144.0,0.0,0.0,0.0,6144.0,6144.0,0.0,144.0,0.0,49152.0,24576.0,2.708,2643.999999999998,0.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,768.0,8.723394022000136,12.34582952029818,False,False,0,other
ampere_sgemm_64x32_sliced1x4_nn,286,77856768.0,157605888.0,0.0,0.0,0.0,157605888.0,157605888.0,405504.0,76632.0,0.8410572950370849,9677884.0,67584.0,20.875999999999998,2664.8759999999984,811008.0,1081344.0,77856768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302433.875,2112.0,18.875608101441202,12.34582952029818,True,True,0,FFN2
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 1, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",287,0.0,19968.0,0.0,0.0,0.0,19968.0,19968.0,0.0,1056.0,0.0,70656.0,6144.0,3.844,2668.7199999999984,18432.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.0,192.0,9.90193635004339,12.34582952029818,False,False,0,splitKreduce
"void native::vectorized_elementwise_kernel<4, native::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",288,1536.0,3072.0,0.0,0.0,0.0,3072.0,3072.0,0.0,72.0,0.0,12288.0,6144.0,2.708,2671.4279999999985,0.0,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,192.0,8.030409562130485,12.34582952029818,False,False,1536,elementwise_add
